site_id,x,y,month,temperature,rainfall,pet,clay,carbon_input,soil_cover
site_0070,769942.1945457421,1456161.225440348,Jun,24.800000000000004,0.15481113,-0.31601006,-1.1603542166666665,0.4,bare
site_0070,769942.1945457421,1456161.225440348,Jul,23.550000000000004,0.27699572,0.48186,-1.1603542166666665,0.4,bare
site_0070,769942.1945457421,1456161.225440348,Aug,23.800000000000004,0.18943305,0.3355815,-1.1603542166666665,0.4,bare
site_0070,769942.1945457421,1456161.225440348,Sep,24.0,-0.05325175,0.17176704,-1.1603542166666665,0.4,bare
site_0070,769942.1945457421,1456161.225440348,Oct,24.0,0.33553985,-0.28833294,-1.1603542166666665,0.4,bare
site_0070,769942.1945457421,1456161.225440348,Nov,22.65,-0.15526426,-0.119926624,-1.1603542166666665,0.4,bare
site_0070,769942.1945457421,1456161.225440348,Dec,20.75,-0.4795615,-0.13680287,-1.1603542166666665,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Jan,21.90000000000001,0.0,0.13504352,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Feb,24.55,0.0,-0.15066734,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Mar,27.25,-0.798329,-0.10559007,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Apr,27.749999999999996,0.09117518,0.0068858177,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,May,26.15,-0.04459278,-0.24609877,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Jun,24.800000000000004,-0.080697276,-0.31601006,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Jul,23.550000000000004,-0.21812733,-0.2434978,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Aug,23.800000000000004,-0.12921901,0.3355815,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Sep,24.0,-0.05325175,0.17176704,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Oct,24.0,-0.43831784,-0.28833294,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Nov,22.65,-0.15526426,-0.119926624,-1.1358491999999998,0.4,bare
site_0071,770192.3408188784,1456161.225440348,Dec,20.75,0.3776546,-0.13680287,-1.1358491999999998,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Jan,21.90000000000001,0.0,0.13504352,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Feb,24.55,0.0,-0.15066734,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Mar,27.25,-0.798329,-0.10559007,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Apr,27.749999999999996,-0.13755153,0.0068858177,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,May,26.15,0.14293496,-0.24609877,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Jun,24.800000000000004,-0.31620568,-0.31601006,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Jul,23.550000000000004,-0.21812733,-0.2434978,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Aug,23.800000000000004,-0.12921901,-0.4777569,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Sep,24.0,0.13246061,-0.7054871,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Oct,24.0,-0.43831784,-0.28833294,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Nov,22.65,0.19716711,-0.119926624,-0.5500159816666667,0.4,bare
site_0072,770442.4870920145,1456161.225440348,Dec,20.75,0.3776546,-0.13680287,-0.5500159816666667,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Jan,21.90000000000001,0.0,0.13504352,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Feb,24.55,0.0,-0.15066734,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Mar,27.25,-0.798329,-0.10559007,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Apr,27.749999999999996,-0.36627823,0.99651074,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,May,26.15,0.3304627,-0.24609877,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Jun,24.800000000000004,-0.31620568,-0.31601006,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Jul,23.550000000000004,-0.21812733,-0.2434978,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Aug,23.800000000000004,-0.4478711,-0.4777569,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Sep,24.0,0.13246061,-0.7054871,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Oct,24.0,-0.43831784,-0.28833294,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Nov,22.65,0.54959846,-0.119926624,1.00611786,0.4,bare
site_0073,770692.6333651508,1456161.225440348,Dec,20.75,0.3776546,-0.13680287,1.00611786,0.4,bare
site_0074,770942.779638287,1456161.225440348,Jan,21.90000000000001,0.0,0.13504352,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Feb,24.55,0.0,-0.15066734,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Mar,27.25,-0.798329,-0.5250827,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Apr,27.749999999999996,-0.36627823,0.99651074,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,May,26.15,0.51799047,-1.1485343,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Jun,24.800000000000004,-0.5517141,-0.31601006,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Jul,23.550000000000004,-0.71325034,-0.9688556,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Aug,23.800000000000004,-0.7665231,-0.4777569,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Sep,24.0,0.13246061,-0.7054871,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Oct,24.0,-0.43831784,-0.28833294,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Nov,22.65,0.9020298,-0.119926624,1.1220989666666668,0.4,bare
site_0074,770942.779638287,1456161.225440348,Dec,20.75,1.2348707,-0.13680287,1.1220989666666668,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Jan,21.800000000000004,0.0,0.13504352,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Feb,24.45,0.0,-0.15066734,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Mar,27.15000000000001,-0.798329,-0.5250827,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Apr,27.65,-0.595005,0.99651074,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,May,26.0,0.7055182,-1.1485343,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Jun,24.7,-0.7872225,-0.31601006,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Jul,23.450000000000003,-0.71325034,-0.9688556,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Aug,23.700000000000003,-1.0851752,-0.4777569,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Sep,23.90000000000001,0.13246061,-1.5827411,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Oct,23.950000000000003,-1.2121755,-0.28833294,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Nov,22.6,0.9020298,-0.119926624,1.11550845,0.4,bare
site_0075,771192.9259114233,1456161.225440348,Dec,20.65000000000001,1.2348707,-1.4414467,1.11550845,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Jan,21.800000000000004,0.0,0.13504352,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Feb,24.45,0.0,-0.15066734,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Mar,27.15000000000001,-0.798329,-0.5250827,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Apr,27.65,-0.595005,0.99651074,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,May,26.0,0.89304596,-1.1485343,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Jun,24.7,-1.022731,-1.2776574,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Jul,23.450000000000003,-1.2083734,-0.9688556,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Aug,23.700000000000003,-1.4038273,-1.2910953,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Sep,23.90000000000001,0.31817296,-1.5827411,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Oct,23.950000000000003,-1.2121755,-0.28833294,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Nov,22.6,1.2544612,-0.119926624,1.0939654333333333,0.4,bare
site_0076,771443.0721845595,1456161.225440348,Dec,20.65000000000001,1.2348707,-1.4414467,1.0939654333333333,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Jan,21.90000000000001,0.0,0.13504352,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Feb,24.55,0.0,-0.15066734,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Mar,27.25,1.0137513,0.3139026,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Apr,27.749999999999996,0.7773553,-1.972364,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,May,26.15,-1.1697593,0.65633684,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Jun,24.800000000000004,1.3323532,0.6456372,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Jul,23.550000000000004,1.2672417,1.2072178,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Aug,23.800000000000004,1.4640414,1.1489199,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Sep,24.0,-0.05325175,1.9262753,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Oct,24.0,1.1093975,1.0416353,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Nov,22.65,-1.2125584,1.1050595,0.8550525833333334,0.4,bare
site_0077,768941.6094531971,1455901.768511884,Dec,20.75,-1.3367776,1.167841,0.8550525833333334,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Jan,21.90000000000001,0.0,0.13504352,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Feb,24.55,0.0,-0.15066734,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Mar,27.25,1.0137513,0.3139026,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Apr,27.749999999999996,0.7773553,-0.9827391,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,May,26.15,-0.9822315,0.65633684,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Jun,24.800000000000004,1.0968448,0.6456372,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Jul,23.550000000000004,1.2672417,0.48186,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Aug,23.800000000000004,1.1453892,0.3355815,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Sep,24.0,0.13246061,1.0490211,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Oct,24.0,1.1093975,1.0416353,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Nov,22.65,-0.860127,1.1050595,0.6317054433333333,0.4,bare
site_0078,769191.7557263334,1455901.768511884,Dec,20.75,-1.3367776,1.167841,0.6317054433333333,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Jan,21.90000000000001,0.0,0.13504352,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Feb,24.55,0.0,-0.15066734,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Mar,27.25,1.0137513,0.3139026,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Apr,27.749999999999996,0.5486286,-0.9827391,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,May,26.15,-0.7947037,0.65633684,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Jun,24.800000000000004,0.86133635,0.6456372,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Jul,23.550000000000004,0.77211875,0.48186,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Aug,23.800000000000004,0.82673717,0.3355815,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Sep,24.0,0.13246061,1.0490211,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Oct,24.0,0.33553985,1.0416353,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Nov,22.65,-0.5076956,1.1050595,-1.06380605,0.4,bare
site_0079,769441.9019994696,1455901.768511884,Dec,20.75,-0.4795615,1.167841,-1.06380605,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Jan,21.90000000000001,0.0,0.13504352,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Feb,24.55,0.0,-0.15066734,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Mar,27.25,1.0137513,-0.10559007,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Apr,27.749999999999996,0.5486286,-0.9827391,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,May,26.15,-0.607176,0.65633684,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Jun,24.800000000000004,0.62582797,0.6456372,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Jul,23.550000000000004,0.77211875,0.48186,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Aug,23.800000000000004,0.50808513,0.3355815,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Sep,24.0,0.13246061,0.17176704,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Oct,24.0,0.33553985,1.0416353,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Nov,22.65,-0.5076956,1.1050595,-1.1603542166666665,0.4,bare
site_0080,769692.0482726059,1455901.768511884,Dec,20.75,-0.4795615,1.167841,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Jan,21.90000000000001,0.0,0.13504352,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Feb,24.55,0.0,-0.15066734,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Mar,27.25,-0.798329,-0.10559007,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Apr,27.749999999999996,0.31990188,0.0068858177,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,May,26.15,-0.41964826,-0.24609877,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Jun,24.800000000000004,0.39031956,-0.31601006,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Jul,23.550000000000004,0.27699572,-0.2434978,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Aug,23.800000000000004,0.18943305,0.3355815,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Sep,24.0,0.13246061,0.17176704,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Oct,24.0,0.33553985,1.0416353,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Nov,22.65,-0.15526426,-0.119926624,-1.1603542166666665,0.4,bare
site_0081,769942.1945457421,1455901.768511884,Dec,20.75,-0.4795615,-0.13680287,-1.1603542166666665,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Jan,21.90000000000001,0.0,0.13504352,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Feb,24.55,0.0,-0.15066734,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Mar,27.25,-0.798329,-0.10559007,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Apr,27.749999999999996,0.31990188,0.0068858177,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,May,26.15,-0.23212051,-0.24609877,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Jun,24.800000000000004,0.15481113,-0.31601006,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Jul,23.550000000000004,0.27699572,-0.2434978,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Aug,23.800000000000004,-0.12921901,-0.4777569,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Sep,24.0,0.31817296,0.17176704,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Oct,24.0,-0.43831784,-0.28833294,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Nov,22.65,0.19716711,-0.119926624,-1.09819155,0.4,bare
site_0082,770192.3408188784,1455901.768511884,Dec,20.75,0.3776546,-0.13680287,-1.09819155,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Jan,21.90000000000001,0.0,0.13504352,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Feb,24.55,0.0,-0.15066734,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Mar,27.25,-0.798329,-0.5250827,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Apr,27.749999999999996,0.09117518,0.0068858177,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,May,26.15,-0.04459278,-0.24609877,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Jun,24.800000000000004,-0.080697276,-0.31601006,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Jul,23.550000000000004,-0.21812733,-0.2434978,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Aug,23.800000000000004,-0.4478711,-0.4777569,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Sep,24.0,0.31817296,-0.7054871,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Oct,24.0,-0.43831784,-0.28833294,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Nov,22.65,0.54959846,-0.119926624,0.4309350833333333,0.4,bare
site_0083,770442.4870920145,1455901.768511884,Dec,20.75,0.3776546,-0.13680287,0.4309350833333333,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Jan,21.90000000000001,0.0,0.13504352,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Feb,24.55,0.0,-0.15066734,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Mar,27.25,-0.798329,-0.5250827,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Apr,27.749999999999996,0.09117518,0.99651074,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,May,26.15,0.14293496,-0.24609877,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Jun,24.800000000000004,-0.31620568,-0.31601006,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Jul,23.550000000000004,-0.21812733,-0.9688556,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Aug,23.800000000000004,-0.7665231,-0.4777569,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Sep,24.0,0.31817296,-0.7054871,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Oct,24.0,-0.43831784,-0.28833294,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Nov,22.65,0.54959846,-0.119926624,1.062909,0.4,bare
site_0084,770692.6333651508,1455901.768511884,Dec,20.75,0.3776546,-0.13680287,1.062909,0.4,bare
site_0085,770942.779638287,1455901.768511884,Jan,21.90000000000001,0.0,0.13504352,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Feb,24.55,0.0,-0.15066734,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Mar,27.25,-0.798329,-0.5250827,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Apr,27.749999999999996,-0.13755153,0.99651074,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,May,26.15,0.3304627,-1.1485343,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Jun,24.800000000000004,-0.5517141,-1.2776574,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Jul,23.550000000000004,-0.71325034,-0.9688556,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Aug,23.800000000000004,-1.0851752,-0.4777569,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Sep,24.0,0.31817296,-0.7054871,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Oct,24.0,-1.2121755,-0.28833294,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Nov,22.65,0.9020298,-0.119926624,1.1143927833333334,0.4,bare
site_0085,770942.779638287,1455901.768511884,Dec,20.75,1.2348707,-0.13680287,1.1143927833333334,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Jan,21.800000000000004,0.0,0.13504352,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Feb,24.45,0.0,-0.15066734,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Mar,27.15000000000001,-0.798329,-0.94457537,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Apr,27.65,-0.13755153,0.99651074,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,May,26.0,0.51799047,-1.1485343,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Jun,24.7,-0.5517141,-1.2776574,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Jul,23.450000000000003,-0.71325034,-0.9688556,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Aug,23.700000000000003,-1.4038273,-1.2910953,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Sep,23.90000000000001,0.5038853,-1.5827411,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Oct,23.950000000000003,-1.2121755,-0.28833294,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Nov,22.6,1.2544612,-0.119926624,1.0892497,0.4,bare
site_0086,771192.9259114233,1455901.768511884,Dec,20.65000000000001,1.2348707,-0.13680287,1.0892497,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Jan,21.800000000000004,0.0,0.13504352,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Feb,24.45,0.0,-0.15066734,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Mar,27.15000000000001,-0.798329,-0.94457537,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Apr,27.65,-0.36627823,1.9861356,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,May,26.0,0.7055182,-1.1485343,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Jun,24.7,-0.7872225,-1.2776574,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Jul,23.450000000000003,-1.2083734,-0.9688556,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Aug,23.700000000000003,-1.4038273,-1.2910953,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Sep,23.90000000000001,0.5038853,-1.5827411,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Oct,23.950000000000003,-1.2121755,-0.28833294,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Nov,22.6,1.6068926,-0.119926624,1.1059452666666667,0.4,bare
site_0087,771443.0721845595,1455901.768511884,Dec,20.65000000000001,1.2348707,-1.4414467,1.1059452666666667,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Jan,21.90000000000001,0.0,0.13504352,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Feb,24.55,0.0,-0.15066734,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Mar,27.25,1.0137513,-0.10559007,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Apr,27.749999999999996,1.006082,-1.972364,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,May,26.15,-1.3572869,0.65633684,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Jun,24.800000000000004,1.5678616,0.6456372,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Jul,23.550000000000004,1.2672417,0.48186,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Aug,23.800000000000004,1.4640414,0.3355815,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Sep,24.0,0.31817296,1.9262753,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Oct,24.0,1.1093975,1.0416353,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Nov,22.65,-1.2125584,1.1050595,0.5558092166666666,0.4,bare
site_0088,768941.6094531971,1455642.3115834205,Dec,20.75,-1.3367776,1.167841,0.5558092166666666,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Jan,21.90000000000001,0.0,0.13504352,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Feb,24.55,0.0,-0.15066734,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Mar,27.25,1.0137513,-0.10559007,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Apr,27.749999999999996,1.006082,-0.9827391,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,May,26.15,-1.1697593,0.65633684,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Jun,24.800000000000004,1.3323532,0.6456372,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Jul,23.550000000000004,1.2672417,0.48186,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Aug,23.800000000000004,1.1453892,0.3355815,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Sep,24.0,0.31817296,1.0490211,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Oct,24.0,0.33553985,1.0416353,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Nov,22.65,-0.860127,1.1050595,-0.7035905833333334,0.4,bare
site_0089,769191.7557263334,1455642.3115834205,Dec,20.75,-0.4795615,1.167841,-0.7035905833333334,0.4,bare
site_0090,769441.9019994696,1455642.3115834205,Jan,21.90000000000001,0.0,0.13504352,-1.1373213,0.4,bare
site_0090,769441.9019994696,1455642.3115834205,Feb,24.55,0.0,-0.15066734,-1.1373213,0.4,bare
site_0090,769441.9019994696,1455642.3115834205,Mar,27.25,1.0137513,-0.10559007,-1.1373213,0.4,bare
